id_anon;fuente;institucion;municipio;departamento;sector;latitud;longitud;grupo;sesion;grado;correctas;total_preguntas;puntaje_global;lectura_critica;matematicas;sociales;ciencias_naturales;ingles
SANTA BARBARA-30;Rionegro;SANTA BARBARA;Rionegro;Antioquia;Oficial;6.198;-75.368;G1;S1;;;;306.3;68.3;38;82;51.7;76.4
SANTA BARBARA-29;Rionegro;SANTA BARBARA;Rionegro;Antioquia;Oficial;6.198;-75.368;G1;S1;;;;40.4;0;10;6;6.9;36.4
SANTA BARBARA-28;Rionegro;SANTA BARBARA;Rionegro;Antioquia;Oficial;6.198;-75.368;G1;S1;;;;208.7;61;20;48;37.9;41.8
SANTA BARBARA-26;Rionegro;SANTA BARBARA;Rionegro;Antioquia;Oficial;6.198;-75.368;G1;S1;;;;187.6;36.6;30;36;44.8;45.5
SANTA BARBARA-25;Rionegro;SANTA BARBARA;Rionegro;Antioquia;Oficial;6.198;-75.368;G1;S1;;;;175.8;41.5;32;34;32.8;36.4
SANTA BARBARA-24;Rionegro;SANTA BARBARA;Rionegro;Antioquia;Oficial;6.198;-75.368;G1;S1;;;;246.2;63.4;42;44;50;41.8
SANTA BARBARA-23;Rionegro;SANTA BARBARA;Rionegro;Antioquia;Oficial;6.198;-75.368;G1;S1;;;;256.5;70.7;32;74;31;43.6
SANTA BARBARA-22;Rionegro;SANTA BARBARA;Rionegro;Antioquia;Oficial;6.198;-75.368;G1;S1;;;;153.5;48.8;26;18;29.3;32.7
SANTA BARBARA-21;Rionegro;SANTA BARBARA;Rionegro;Antioquia;Oficial;6.198;-75.368;G1;S1;;;;174.6;51.2;26;34;31;27.3
SANTA BARBARA-20;Rionegro;SANTA BARBARA;Rionegro;Antioquia;Oficial;6.198;-75.368;G1;S1;;;;185.6;48.8;42;24;32.8;40
SANTA BARBARA-19;Rionegro;SANTA BARBARA;Rionegro;Antioquia;Oficial;6.198;-75.368;G1;S1;;;;186.8;39;26;38;43.1;47.3
SANTA BARBARA-17;Rionegro;SANTA BARBARA;Rionegro;Antioquia;Oficial;6.198;-75.368;G2;S1;;;;155.9;41.5;28;24;25.9;47.3
SANTA BARBARA-16;Rionegro;SANTA BARBARA;Rionegro;Antioquia;Oficial;6.198;-75.368;G2;S1;;;;169.7;46.3;20;38;27.6;45.5
SANTA BARBARA-15;Rionegro;SANTA BARBARA;Rionegro;Antioquia;Oficial;6.198;-75.368;G2;S1;;;;162.5;39;24;26;39.7;36.4
SANTA BARBARA-14;Rionegro;SANTA BARBARA;Rionegro;Antioquia;Oficial;6.198;-75.368;G2;S1;;;;153.4;39;24;22;32.8;45.5
SANTA BARBARA-13;Rionegro;SANTA BARBARA;Rionegro;Antioquia;Oficial;6.198;-75.368;G2;S1;;;;115.4;58.5;16;10;15.5;0
SANTA BARBARA-12;Rionegro;SANTA BARBARA;Rionegro;Antioquia;Oficial;6.198;-75.368;G2;S1;;;;163.9;41.5;32;22;34.5;36.4
SANTA BARBARA-11;Rionegro;SANTA BARBARA;Rionegro;Antioquia;Oficial;6.198;-75.368;G2;S1;;;;193.8;70.7;28;34;20.7;43.6
SANTA BARBARA-10;Rionegro;SANTA BARBARA;Rionegro;Antioquia;Oficial;6.198;-75.368;G2;S1;;;;169.7;46.3;32;34;19;47.3
SANTA BARBARA-9;Rionegro;SANTA BARBARA;Rionegro;Antioquia;Oficial;6.198;-75.368;G2;S1;;;;229.9;75.6;46;24;39.7;41.8
SANTA BARBARA-8;Rionegro;SANTA BARBARA;Rionegro;Antioquia;Oficial;6.198;-75.368;G2;S1;;;;229.4;63.4;34;50;36.2;45.5
SANTA BARBARA-7;Rionegro;SANTA BARBARA;Rionegro;Antioquia;Oficial;6.198;-75.368;G2;S1;;;;55.9;0;14;14;13.8;20
SANTA BARBARA-6;Rionegro;SANTA BARBARA;Rionegro;Antioquia;Oficial;6.198;-75.368;G2;S1;;;;151.8;48.8;28;22;20.7;36.4
SANTA BARBARA-5;Rionegro;SANTA BARBARA;Rionegro;Antioquia;Oficial;6.198;-75.368;G2;S1;;;;154;41.5;34;26;24.1;23.6
SANTA BARBARA-4;Rionegro;SANTA BARBARA;Rionegro;Antioquia;Oficial;6.198;-75.368;G2;S1;;;;102.2;24.4;10;22;20.7;34.5
SANTA BARBARA-3;Rionegro;SANTA BARBARA;Rionegro;Antioquia;Oficial;6.198;-75.368;G2;S1;;;;221.8;61;26;56;31;54.5
SANTA BARBARA-2;Rionegro;SANTA BARBARA;Rionegro;Antioquia;Oficial;6.198;-75.368;G2;S1;;;;170.4;43.9;24;28;39.7;36.4
SANTA BARBARA-1;Rionegro;SANTA BARBARA;Rionegro;Antioquia;Oficial;6.198;-75.368;G2;S1;;;;209.8;46.3;30;36;48.3;63.6
TECNICO INDUSTRIAL-101;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G1;S1;;;;418.5;80.5;84;84;84.5;89.1
TECNICO INDUSTRIAL-100;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G1;S1;;;;257.5;61;48;46;50;54.5
TECNICO INDUSTRIAL-99;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G1;S1;;;;247.1;51.2;44;56;46.6;49.1
TECNICO INDUSTRIAL-98;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G1;S1;;;;290.4;73.2;42;56;56.9;70.9
TECNICO INDUSTRIAL-97;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G1;S1;;;;323.3;36.6;56;88;74.1;76.4
TECNICO INDUSTRIAL-96;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G1;S1;;;;235.5;39;42;56;48.3;56.4
TECNICO INDUSTRIAL-95;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G1;S1;;;;261.3;63.4;38;48;53.4;70.9
TECNICO INDUSTRIAL-94;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G1;S1;;;;262.8;65.9;52;32;50;83.6
TECNICO INDUSTRIAL-93;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G1;S1;;;;277.6;51.2;44;64;53.4;83.6
TECNICO INDUSTRIAL-92;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G1;S1;;;;370.1;80.5;52;88;72.4;83.6
TECNICO INDUSTRIAL-91;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G1;S1;;;;200.9;51.2;38;30;37.9;50.9
TECNICO INDUSTRIAL-90;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G1;S1;;;;262.8;56.1;54;44;50;70.9
TECNICO INDUSTRIAL-89;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G1;S1;;;;366.5;51.2;70;94;77.6;74.5
TECNICO INDUSTRIAL-88;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G1;S1;;;;255.3;46.3;42;62;55.2;47.3
TECNICO INDUSTRIAL-87;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G1;S1;;;;244.6;26.8;36;68;56.9;72.7
TECNICO INDUSTRIAL-86;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G1;S1;;;;240.3;48.8;46;22;67.2;72.7
TECNICO INDUSTRIAL-85;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G1;S1;;;;316.2;70.7;44;76;62.1;63.6
TECNICO INDUSTRIAL-84;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G1;S1;;;;236;39;44;38;58.6;74.5
TECNICO INDUSTRIAL-83;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G1;S1;;;;310.5;65.9;52;68;62.1;63.6
TECNICO INDUSTRIAL-82;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G1;S1;;;;265.3;34.1;48;60;69;56.4
TECNICO INDUSTRIAL-81;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G1;S1;;;;209.3;46.3;30;48;31;78.2
TECNICO INDUSTRIAL-80;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G1;S1;;;;261.4;58.5;60;46;41.4;61.8
TECNICO INDUSTRIAL-79;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G1;S1;;;;324;68.3;58;70;62.1;67.3
TECNICO INDUSTRIAL-78;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G1;S1;;;;298.2;65.9;44;76;46.6;78.2
TECNICO INDUSTRIAL-77;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G1;S1;;;;380.3;82.9;70;78;69;89.1
TECNICO INDUSTRIAL-76;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G1;S1;;;;231.9;65.9;38;52;27.6;52.7
TECNICO INDUSTRIAL-75;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G1;S1;;;;153.5;31.7;28;44;29.3;0
TECNICO INDUSTRIAL-74;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G1;S1;;;;256.7;34.1;52;46;65.5;74.5
TECNICO INDUSTRIAL-73;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G1;S1;;;;295.7;53.7;48;66;63.8;74.5
TECNICO INDUSTRIAL-72;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G1;S1;;;;237.6;24.4;46;66;48.3;63.6
TECNICO INDUSTRIAL-71;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G1;S1;;;;316.9;63.4;64;72;53.4;65.5
TECNICO INDUSTRIAL-70;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G1;S1;;;;286.5;75.6;32;68;56.9;47.3
TECNICO INDUSTRIAL-69;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G1;S1;;;;171.7;31.7;24;20;48.3;74.5
TECNICO INDUSTRIAL-68;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G2;S1;;;;286;68.3;30;74;48.3;81.8
TECNICO INDUSTRIAL-67;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G2;S1;;;;289.4;58.5;56;64;53.4;56.4
TECNICO INDUSTRIAL-66;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G2;S1;;;;273.3;68.3;46;44;48.3;90.9
TECNICO INDUSTRIAL-65;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G2;S1;;;;133.4;51.2;28;14;22.4;0
TECNICO INDUSTRIAL-64;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G2;S1;;;;333.8;68.3;48;82;65.5;76.4
TECNICO INDUSTRIAL-63;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G2;S1;;;;343.2;75.6;50;76;65.5;90.9
TECNICO INDUSTRIAL-62;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G2;S1;;;;299;65.9;42;74;50;81.8
TECNICO INDUSTRIAL-61;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G2;S1;;;;220.7;56.1;32;38;37.9;81.8
TECNICO INDUSTRIAL-60;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G2;S1;;;;173.4;61;34;26;29.3;0
TECNICO INDUSTRIAL-59;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G2;S1;;;;295.9;70.7;52;48;72.4;40
TECNICO INDUSTRIAL-58;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G2;S1;;;;374.3;75.6;72;80;70.7;78.2
TECNICO INDUSTRIAL-57;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G2;S1;;;;290.6;46.3;70;58;56.9;61.8
TECNICO INDUSTRIAL-56;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G2;S1;;;;309.6;68.3;42;72;56.9;87.3
TECNICO INDUSTRIAL-55;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G2;S1;;;;228;48.8;50;40;43.1;47.3
TECNICO INDUSTRIAL-54;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G2;S1;;;;260.2;43.9;56;56;46.6;69.1
TECNICO INDUSTRIAL-53;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G2;S1;;;;237.6;58.5;50;42;39.7;47.3
TECNICO INDUSTRIAL-51;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G2;S1;;;;285.2;65.9;40;68;55.2;54.5
TECNICO INDUSTRIAL-50;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G2;S1;;;;318.3;68.3;40;74;62.1;94.5
TECNICO INDUSTRIAL-49;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G2;S1;;;;257.6;53.7;56;32;60.3;63.6
TECNICO INDUSTRIAL-47;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G2;S1;;;;203.7;43.9;36;28;53.4;45.5
TECNICO INDUSTRIAL-46;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G2;S1;;;;261.2;63.4;34;52;55.2;65.5
TECNICO INDUSTRIAL-45;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G2;S1;;;;207.2;46.3;22;50;44.8;49.1
TECNICO INDUSTRIAL-44;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G2;S1;;;;249;75.6;56;48;36.2;0
TECNICO INDUSTRIAL-43;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G2;S1;;;;268.4;58.5;58;40;60.3;47.3
TECNICO INDUSTRIAL-40;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G2;S1;;;;240.5;53.7;42;56;36.2;61.8
TECNICO INDUSTRIAL-39;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G2;S1;;;;305;70.7;44;62;60.3;81.8
TECNICO INDUSTRIAL-38;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G2;S1;;;;248.9;48.8;38;68;37.9;69.1
TECNICO INDUSTRIAL-37;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G2;S1;;;;191.8;34.1;42;34;37.9;54.5
TECNICO INDUSTRIAL-36;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G2;S1;;;;249.6;61;42;48;46.6;56.4
TECNICO INDUSTRIAL-35;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G3;S1;;;;266.1;68.3;44;52;50;49.1
TECNICO INDUSTRIAL-34;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G3;S1;;;;169.2;29.3;44;28;34.5;32.7
TECNICO INDUSTRIAL-33;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G3;S1;;;;169.6;26.8;34;36;36.2;41.8
TECNICO INDUSTRIAL-32;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G3;S1;;;;303.5;48.8;58;70;63.8;67.3
TECNICO INDUSTRIAL-31;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G3;S1;;;;298.6;73.2;50;70;41.4;72.7
TECNICO INDUSTRIAL-30;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G3;S1;;;;253;58.5;38;48;51.7;69.1
TECNICO INDUSTRIAL-29;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G3;S1;;;;279.6;51.2;54;52;62.1;69.1
TECNICO INDUSTRIAL-28;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G3;S1;;;;159.7;34.1;48;20;24.1;36.4
TECNICO INDUSTRIAL-27;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G3;S1;;;;279.3;58.5;48;58;56.9;61.8
TECNICO INDUSTRIAL-26;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G3;S1;;;;370.9;70.7;72;78;75.9;74.5
TECNICO INDUSTRIAL-25;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G3;S1;;;;286.7;68.3;44;62;51.7;67.3
TECNICO INDUSTRIAL-24;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G3;S1;;;;243.8;61;36;44;55.2;45.5
TECNICO INDUSTRIAL-23;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G3;S1;;;;328.2;61;58;68;69;85.5
TECNICO INDUSTRIAL-22;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G3;S1;;;;252.3;56.1;38;42;63.8;56.4
TECNICO INDUSTRIAL-21;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G3;S1;;;;223.3;56.1;38;34;44.8;61.8
TECNICO INDUSTRIAL-20;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G3;S1;;;;233.6;36.6;36;44;70.7;45.5
TECNICO INDUSTRIAL-19;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G3;S1;;;;282.8;65.9;46;62;50;63.6
TECNICO INDUSTRIAL-18;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G3;S1;;;;203.4;43.9;24;40;46.6;65.5
TECNICO INDUSTRIAL-17;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G3;S1;;;;250.5;58.5;40;52;46.6;60
TECNICO INDUSTRIAL-16;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G3;S1;;;;204.2;58.5;38;24;43.1;40
TECNICO INDUSTRIAL-14;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G3;S1;;;;256.9;46.3;40;64;51.7;61.8
TECNICO INDUSTRIAL-13;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G3;S1;;;;391.3;87.8;70;80;75.9;76.4
TECNICO INDUSTRIAL-12;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G3;S1;;;;154.6;41.5;30;18;27.6;50.9
TECNICO INDUSTRIAL-11;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G3;S1;;;;313.2;73.2;50;70;65.5;38.2
TECNICO INDUSTRIAL-10;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G3;S1;;;;257.5;56.1;42;40;62.1;69.1
TECNICO INDUSTRIAL-9;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G3;S1;;;;228.6;48.8;44;34;58.6;38.2
TECNICO INDUSTRIAL-8;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G3;S1;;;;270.7;53.7;52;58;55.2;47.3
TECNICO INDUSTRIAL-7;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G3;S1;;;;256.2;68.3;52;44;41.4;49.1
TECNICO INDUSTRIAL-6;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G3;S1;;;;301.2;68.3;44;70;56.9;65.5
TECNICO INDUSTRIAL-5;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G3;S1;;;;145;39;32;20;20.7;41.8
TECNICO INDUSTRIAL-4;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G3;S1;;;;296.1;70.7;56;60;51.7;54.5
TECNICO INDUSTRIAL-3;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G3;S1;;;;221.7;46.3;42;28;55.2;61.8
TECNICO INDUSTRIAL-2;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G3;S1;;;;236.8;61;48;30;51.7;43.6
TECNICO INDUSTRIAL-1;Rionegro;TECNICO INDUSTRIAL;Rionegro;Antioquia;Oficial;6.145;-75.374;G3;S1;;;;227.5;51.2;44;30;58.6;40
BALTAZAR SALAZAR-17;Rionegro;BALTAZAR SALAZAR;Rionegro;Antioquia;Oficial;6.079;-75.424;G1;S1;;;;229.2;75.6;32;20;53.4;52.7
BALTAZAR SALAZAR-16;Rionegro;BALTAZAR SALAZAR;Rionegro;Antioquia;Oficial;6.079;-75.424;G1;S1;;;;275.1;65.9;28;74;50;61.8
BALTAZAR SALAZAR-15;Rionegro;BALTAZAR SALAZAR;Rionegro;Antioquia;Oficial;6.079;-75.424;G1;S1;;;;138.1;22;36;30;19;38.2
BALTAZAR SALAZAR-14;Rionegro;BALTAZAR SALAZAR;Rionegro;Antioquia;Oficial;6.079;-75.424;G1;S1;;;;320;73.2;42;80;50;96.4
BALTAZAR SALAZAR-13;Rionegro;BALTAZAR SALAZAR;Rionegro;Antioquia;Oficial;6.079;-75.424;G1;S1;;;;259.8;58.5;36;66;48.3;49.1
BALTAZAR SALAZAR-12;Rionegro;BALTAZAR SALAZAR;Rionegro;Antioquia;Oficial;6.079;-75.424;G1;S1;;;;316.1;48.8;52;80;69;72.7
BALTAZAR SALAZAR-11;Rionegro;BALTAZAR SALAZAR;Rionegro;Antioquia;Oficial;6.079;-75.424;G1;S1;;;;153.5;46.3;20;16;37.9;38.2
BALTAZAR SALAZAR-10;Rionegro;BALTAZAR SALAZAR;Rionegro;Antioquia;Oficial;6.079;-75.424;G1;S1;;;;230.5;58.5;44;26;50;63.6
BALTAZAR SALAZAR-9;Rionegro;BALTAZAR SALAZAR;Rionegro;Antioquia;Oficial;6.079;-75.424;G1;S1;;;;314.9;73.2;38;74;58.6;87.3
BALTAZAR SALAZAR-8;Rionegro;BALTAZAR SALAZAR;Rionegro;Antioquia;Oficial;6.079;-75.424;G1;S1;;;;199.1;48.8;32;36;44.8;32.7
BALTAZAR SALAZAR-7;Rionegro;BALTAZAR SALAZAR;Rionegro;Antioquia;Oficial;6.079;-75.424;G1;S1;;;;180.3;56.1;38;24;22.4;47.3
BALTAZAR SALAZAR-6;Rionegro;BALTAZAR SALAZAR;Rionegro;Antioquia;Oficial;6.079;-75.424;G1;S1;;;;278;61;32;74;55.2;56.4
BALTAZAR SALAZAR-5;Rionegro;BALTAZAR SALAZAR;Rionegro;Antioquia;Oficial;6.079;-75.424;G1;S1;;;;218.7;51.2;40;32;50;49.1
BALTAZAR SALAZAR-4;Rionegro;BALTAZAR SALAZAR;Rionegro;Antioquia;Oficial;6.079;-75.424;G1;S1;;;;238;56.1;46;54;36.2;41.8
BALTAZAR SALAZAR-3;Rionegro;BALTAZAR SALAZAR;Rionegro;Antioquia;Oficial;6.079;-75.424;G1;S1;;;;176.8;41.5;24;28;37.9;65.5
BALTAZAR SALAZAR-2;Rionegro;BALTAZAR SALAZAR;Rionegro;Antioquia;Oficial;6.079;-75.424;G1;S1;;;;226;46.3;32;58;41.4;54.5
BALTAZAR SALAZAR-1;Rionegro;BALTAZAR SALAZAR;Rionegro;Antioquia;Oficial;6.079;-75.424;G1;S1;;;;286;63.4;34;66;62.1;67.3
ANA GOMEZ-41;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G1;S2;;;;234.2;51.2;46;50;44.8;32.7
ANA GOMEZ-40;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G1;S2;;;;185;29.3;40;36;46.6;25.5
ANA GOMEZ-39;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G1;S2;;;;261.5;53.7;50;58;53.4;34.5
ANA GOMEZ-38;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G1;S2;;;;325.9;61;64;78;53.4;78.2
ANA GOMEZ-37;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G1;S2;;;;243.9;41.5;42;60;43.1;74.5
ANA GOMEZ-36;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G1;S2;;;;247.2;53.7;46;60;43.1;34.5
ANA GOMEZ-35;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G1;S2;;;;188.2;39;34;36;41.4;38.2
ANA GOMEZ-34;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G1;S2;;;;171.7;36.6;28;40;34.5;29.1
ANA GOMEZ-33;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G1;S2;;;;188.3;48.8;34;40;25.9;43.6
ANA GOMEZ-32;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G1;S2;;;;284.2;61;46;80;44.8;43.6
ANA GOMEZ-31;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G1;S2;;;;299.2;53.7;50;68;70.7;50.9
ANA GOMEZ-30;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G1;S2;;;;341.2;61;66;80;62.1;80
ANA GOMEZ-29;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G1;S2;;;;265.4;58.5;36;78;46.6;32.7
ANA GOMEZ-28;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G1;S2;;;;193.4;51.2;42;32;34.5;23.6
ANA GOMEZ-27;Rionegro;ANA GOMEZ;Rionegro;Antioquia;Oficial;6.187;-75.380;G1;S2;;;;166.8;46.3;34;32;20.7;34.5
